record_id,category,subcategory,brand,product_line,variant,model_name,production_year,generation_tag,launch_year_est,end_year_est,tier,price_usd_msrp_est,egypt_original_price_egp_est,egypt_current_replacement_price_egp_est,egypt_direct_price_egp_if_seen,usd_egp_rate_used,egypt_import_retail_multiplier,price_source_type,confidence,global_source_url,egypt_source_url,aliases_for_fuzzy_matching,training_use_note,notes
TCAT-000575,Ball Machine,Training machine,Lobster,Elite,Three,Lobster Elite Three,2022,2022-2023 generation,2018,2026,machine,1794.23,45500,148000,,19.16,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Three; Lobster Elite; Lobster Elite Three; elite three; lobster elite three,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000576,Ball Machine,Training machine,Lobster,Elite,Three,Lobster Elite Three,2023,2022-2023 generation,2018,2026,machine,1866.0,76500,148000,,30.9,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Three; Lobster Elite; Lobster Elite Three; elite three; lobster elite three,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000577,Ball Machine,Training machine,Lobster,Elite,Three,Lobster Elite Three,2024,2024-2025 generation,2018,2026,machine,1940.64,123000,148000,,47.7,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Three; Lobster Elite; Lobster Elite Three; elite three; lobster elite three,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000578,Ball Machine,Training machine,Lobster,Elite,Three,Lobster Elite Three,2025,2024-2025 generation,2018,2026,machine,2018.27,133000,148000,,49.5,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Three; Lobster Elite; Lobster Elite Three; elite three; lobster elite three,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000579,Ball Machine,Training machine,Lobster,Elite,Three,Lobster Elite Three,2026,2026 generation/current,2018,2026,machine,2099.0,148000,148000,,52.97,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Three; Lobster Elite; Lobster Elite Three; elite three; lobster elite three,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-000580,Ball Machine,Training machine,Lobster,Elite,Two,Lobster Elite Two,2018,2018-2019 generation,2018,2026,machine,1314.51,31000,126500,,17.86,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Two; Lobster Elite; Lobster Elite Two; elite two; lobster elite two,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000581,Ball Machine,Training machine,Lobster,Elite,Two,Lobster Elite Two,2019,2018-2019 generation,2018,2026,machine,1367.09,30500,126500,,16.77,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Two; Lobster Elite; Lobster Elite Two; elite two; lobster elite two,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000582,Ball Machine,Training machine,Lobster,Elite,Two,Lobster Elite Two,2020,2020-2021 generation,2018,2026,machine,1421.78,30000,126500,,15.75,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Two; Lobster Elite; Lobster Elite Two; elite two; lobster elite two,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000583,Ball Machine,Training machine,Lobster,Elite,Two,Lobster Elite Two,2021,2020-2021 generation,2018,2026,machine,1478.65,31000,126500,,15.68,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Two; Lobster Elite; Lobster Elite Two; elite two; lobster elite two,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000584,Ball Machine,Training machine,Lobster,Elite,Two,Lobster Elite Two,2022,2022-2023 generation,2018,2026,machine,1537.79,39000,126500,,19.16,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Two; Lobster Elite; Lobster Elite Two; elite two; lobster elite two,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000585,Ball Machine,Training machine,Lobster,Elite,Two,Lobster Elite Two,2023,2022-2023 generation,2018,2026,machine,1599.3,65500,126500,,30.9,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Two; Lobster Elite; Lobster Elite Two; elite two; lobster elite two,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000586,Ball Machine,Training machine,Lobster,Elite,Two,Lobster Elite Two,2024,2024-2025 generation,2018,2026,machine,1663.28,105500,126500,,47.7,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Two; Lobster Elite; Lobster Elite Two; elite two; lobster elite two,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000587,Ball Machine,Training machine,Lobster,Elite,Two,Lobster Elite Two,2025,2024-2025 generation,2018,2026,machine,1729.81,114000,126500,,49.5,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Two; Lobster Elite; Lobster Elite Two; elite two; lobster elite two,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000588,Ball Machine,Training machine,Lobster,Elite,Two,Lobster Elite Two,2026,2026 generation/current,2018,2026,machine,1799.0,126500,126500,,52.97,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Elite Two; Lobster Elite; Lobster Elite Two; elite two; lobster elite two,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-000589,Ball Machine,Training machine,Lobster,Phenom,Phenom,Lobster Phenom Phenom,2018,2018-2019 generation,2018,2026,machine,2848.96,67500,274500,,17.86,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Lobster Phenom; Lobster Phenom Phenom; Phenom Phenom; lobster phenom phenom; phenom phenom,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000590,Ball Machine,Training machine,Lobster,Phenom,Phenom,Lobster Phenom Phenom,2019,2018-2019 generation,2018,2026,machine,2962.92,66000,274500,,16.77,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Lobster Phenom; Lobster Phenom Phenom; Phenom Phenom; lobster phenom phenom; phenom phenom,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000591,Ball Machine,Training machine,Lobster,Phenom,Phenom,Lobster Phenom Phenom,2020,2020-2021 generation,2018,2026,machine,3081.44,64500,274500,,15.75,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Lobster Phenom; Lobster Phenom Phenom; Phenom Phenom; lobster phenom phenom; phenom phenom,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000592,Ball Machine,Training machine,Lobster,Phenom,Phenom,Lobster Phenom Phenom,2021,2020-2021 generation,2018,2026,machine,3204.69,67000,274500,,15.68,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Lobster Phenom; Lobster Phenom Phenom; Phenom Phenom; lobster phenom phenom; phenom phenom,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000593,Ball Machine,Training machine,Lobster,Phenom,Phenom,Lobster Phenom Phenom,2022,2022-2023 generation,2018,2026,machine,3332.88,85000,274500,,19.16,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Lobster Phenom; Lobster Phenom Phenom; Phenom Phenom; lobster phenom phenom; phenom phenom,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000594,Ball Machine,Training machine,Lobster,Phenom,Phenom,Lobster Phenom Phenom,2023,2022-2023 generation,2018,2026,machine,3466.2,142500,274500,,30.9,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Lobster Phenom; Lobster Phenom Phenom; Phenom Phenom; lobster phenom phenom; phenom phenom,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000595,Ball Machine,Training machine,Lobster,Phenom,Phenom,Lobster Phenom Phenom,2024,2024-2025 generation,2018,2026,machine,3604.84,228500,274500,,47.7,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Lobster Phenom; Lobster Phenom Phenom; Phenom Phenom; lobster phenom phenom; phenom phenom,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000596,Ball Machine,Training machine,Lobster,Phenom,Phenom,Lobster Phenom Phenom,2025,2024-2025 generation,2018,2026,machine,3749.04,247000,274500,,49.5,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Lobster Phenom; Lobster Phenom Phenom; Phenom Phenom; lobster phenom phenom; phenom phenom,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000597,Ball Machine,Training machine,Lobster,Phenom,Phenom,Lobster Phenom Phenom,2026,2026 generation/current,2018,2026,machine,3899.0,274500,274500,,52.97,1.33,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://tennisexpress.com/collections/tennis-ball-machines,https://www.tennis-warehouse.com/Tennis_Ball_Machines/catpage-BALLMACH.html,Lobster Phenom; Lobster Phenom Phenom; Phenom Phenom; lobster phenom phenom; phenom phenom,Use as market-reference/original-price feature seed; not a used-sale target row.,
