item_id,category,condition,brand,model,flaw,age_months,original_price,asking_price,sold_price,currency
4938,Racket,Used,Tecnifibre,TFight,None,19,8746,5462,5937,EGP
4939,Balls,New,Dunlop,ATP 4-Pack,None,0,454,485,452,EGP
4940,Racket,Like New,Wilson,Blade,Minor,2,6305,4193,4500,EGP
4941,Bag,New,Decathlon,Backpack,None,0,3956,4254,3719,EGP
4942,Strings,Used,Head,Lynx,Minor,36,1180,432,406,EGP
4943,Strings,Used,Wilson,NXT,None,23,1021,571,482,EGP
4944,Racket,New,Yonex,Ezone,None,0,7825,8122,8881,EGP
4945,Bag,Like New,Wilson,12R Bag,Minor,3,5390,5101,4103,EGP
4946,Balls,Used,Penn,Championship,Minor,15,397,230,217,EGP
4947,Bag,New,Tecnifibre,Team Bag,None,0,4362,4595,3682,EGP
4948,Balls,Used,Tecnifibre,Pro,Minor,28,464,239,234,EGP
4949,Balls,Used,Dunlop,ATP 4-Pack,Major,16,409,153,133,EGP
4950,Accessories,Like New,Adidas,Cap,Minor,6,420,316,260,EGP
4951,Bag,Used,Nike,Duffle,Major,29,4117,1136,1276,EGP
4952,Balls,Like New,Dunlop,ATP 4-Pack,Minor,6,433,306,301,EGP
4953,Balls,Like New,Head,Championship,None,6,488,451,468,EGP
4954,Balls,Like New,Dunlop,ATP 4-Pack,None,3,432,381,306,EGP
4955,Bag,New,Adidas,Duffle,None,0,4497,4729,4631,EGP
4956,Shoes,Like New,Nike,Vapor Pro,Minor,1,2577,2506,2524,EGP
4957,Balls,Like New,Penn,Championship,None,1,374,328,264,EGP
4958,Shoes,Like New,Adidas,Barricade,Minor,5,2712,2088,2198,EGP
4959,Balls,Used,Dunlop,ATP 4-Pack,Minor,15,472,275,285,EGP
4960,Bag,Like New,Wilson,Super Tour 9 Pack,Minor,2,5414,4610,5006,EGP
4961,Balls,New,Penn,Championship,None,0,459,468,390,EGP
4962,Shoes,Used,Decathlon,Artengo,Major,24,3058,1279,1227,EGP
4963,Accessories,Like New,Generic,Grip,Minor,3,443,383,317,EGP
4964,Racket,New,Wilson,Burn,None,0,7410,7852,7071,EGP
4965,Shoes,New,Adidas,Barricade,None,0,2909,3248,3016,EGP
4966,Shoes,Used,Asics,Court FF,Minor,22,2887,1446,1351,EGP
4967,Shoes,New,Decathlon,Artengo,None,0,2682,2848,2830,EGP
4968,Balls,Like New,Babolat,Gold,Minor,3,531,445,388,EGP
4969,Bag,New,Wilson,6R Bag,None,0,4144,3885,3860,EGP
4970,Racket,Used,Yonex,Ezone,None,24,7681,4111,3520,EGP
4971,Shoes,New,Babolat,Jet Mach,None,0,3374,3152,2797,EGP
4972,Strings,Used,Solinco,Hyper-G,None,9,919,797,807,EGP
4973,Accessories,Like New,Generic,Grip,None,3,500,394,369,EGP
4974,Bag,Like New,Generic,Backpack,Minor,5,4267,3229,3372,EGP
4975,Racket,Used,Head,Radical,Major,28,9405,3196,2715,EGP
4976,Racket,New,Wilson,Ultra,None,0,7382,8671,8651,EGP
4977,Bag,Used,Wilson,9R Bag,Major,21,4774,1964,1572,EGP
4978,Strings,Used,Luxilon,ALU Power,Major,23,955,293,331,EGP
4979,Strings,Used,Gamma,TNT2,Major,6,915,472,401,EGP
4980,Racket,Used,Wilson,Blade,Major,23,5996,2281,2681,EGP
4981,Balls,New,Penn,Championship,None,0,429,476,406,EGP
4982,Strings,Like New,Wilson,NXT,None,6,833,788,639,EGP
4983,Shoes,Like New,Nike,Vapor Pro,Minor,3,2510,2450,2392,EGP
4984,Strings,New,Tecnifibre,X-One Biphase,None,0,1186,1322,1250,EGP
4985,Racket,Used,Yonex,VCore,Major,13,9926,4568,4142,EGP
4986,Balls,Used,Babolat,Gold,Moderate,29,463,172,190,EGP
4987,Shoes,Used,Head,Revolt,None,17,3149,2043,1946,EGP
4988,Accessories,New,Nike,Wristband,None,0,434,453,424,EGP
4989,Balls,Used,Babolat,Gold,Minor,9,429,253,257,EGP
4990,Accessories,Like New,Generic,Ball Tube Holder,Minor,5,451,367,413,EGP
4991,Balls,Used,Babolat,Gold,Major,21,486,201,175,EGP
4992,Balls,Used,Penn,Championship,Moderate,27,383,182,177,EGP
4993,Balls,New,Babolat,Gold,None,0,441,416,371,EGP
4994,Bag,New,Head,Tour Team 9R,None,0,5657,5991,5492,EGP
4995,Shoes,Like New,Asics,Solution Speed,None,6,2844,2423,2328,EGP
4996,Balls,New,Dunlop,ATP 4-Pack,None,0,448,437,425,EGP
4997,Accessories,Used,Wilson,Vibration Dampener,Major,36,232,52,52,EGP
4998,Accessories,Used,Decathlon,Wristband,Minor,16,479,297,286,EGP
4999,Shoes,New,Yonex,Power Cushion,None,0,3974,4155,3881,EGP
5000,Strings,Like New,Babolat,VS Touch,Minor,6,1106,1024,876,EGP
5001,Accessories,Used,Adidas,Cap,Minor,17,407,150,139,EGP
5002,Accessories,Used,Adidas,Cap,None,18,441,161,164,EGP
5003,Accessories,Used,Adidas,Cap,Minor,26,379,95,97,EGP
5004,Accessories,Used,Adidas,Cap,,8,436,241,237,EGP
5005,Accessories,Used,Adidas,Cap,Moderate,23,417,109,105,EGP
5006,Accessories,Used,Adidas,Cap,Minor,14,437,159,151,EGP
5007,Accessories,New,Adidas,Cap,,0,408,465,389,EGP
5008,Accessories,Used,Adidas,Cap,Moderate,19,413,107,120,EGP
5009,Accessories,New,Adidas,Cap,,1,405,448,374,EGP
5010,Accessories,Used,Adidas,Cap,Minor,19,398,134,135,EGP
5011,Accessories,Used,Adidas,Cap,,24,429,132,141,EGP
5012,Accessories,New,Adidas,Cap,None,0,382,394,399,EGP
5013,Accessories,New,Adidas,Cap,,1,402,385,343,EGP
5014,Accessories,New,Adidas,Cap,None,0,425,448,440,EGP
5015,Accessories,Like New,Adidas,Cap,None,4,410,328,313,EGP
5016,Accessories,New,Adidas,Cap,None,0,392,383,355,EGP
5017,Accessories,Used,Adidas,Cap,Minor,21,398,143,151,EGP
5018,Accessories,Used,Adidas,Cap,Minor,9,393,183,192,EGP
5019,Accessories,New,Adidas,Cap,,0,395,366,342,EGP
5020,Accessories,Used,Adidas,Cap,,17,447,174,163,EGP
5021,Accessories,Like New,Adidas,Cap,Moderate,3,428,254,261,EGP
5022,Accessories,New,Adidas,Cap,None,0,419,482,451,EGP
5023,Accessories,New,Adidas,Cap,None,0,403,327,304,EGP
5024,Accessories,Used,Adidas,Cap,Moderate,20,383,113,109,EGP
5025,Accessories,Like New,Adidas,Cap,,4,362,294,282,EGP
5026,Accessories,New,Adidas,Cap,None,1,418,434,365,EGP
5027,Accessories,Like New,Adidas,Cap,Moderate,4,387,244,233,EGP
5028,Accessories,New,Adidas,Cap,Minor,0,391,410,374,EGP
5029,Accessories,Like New,Adidas,Cap,None,2,442,381,346,EGP
5030,Accessories,Used,Adidas,Cap,Minor,13,413,189,180,EGP
5031,Accessories,New,Adidas,Cap,Minor,1,439,439,425,EGP
5032,Accessories,Like New,Adidas,Cap,,3,409,292,293,EGP
5033,Accessories,Used,Adidas,Cap,Minor,18,384,148,138,EGP
5034,Accessories,Like New,Adidas,Cap,None,1,411,400,369,EGP
5035,Accessories,Like New,Adidas,Cap,Minor,5,406,233,230,EGP
5036,Accessories,Used,Adidas,Cap,Moderate,11,406,152,151,EGP
5037,Accessories,New,Adidas,Cap,,0,425,504,457,EGP
5038,Accessories,New,Adidas,Cap,,1,386,352,323,EGP
5039,Accessories,Like New,Adidas,Cap,,3,392,382,322,EGP
5040,Accessories,Used,Adidas,Cap,None,12,405,208,185,EGP
5041,Accessories,Used,Adidas,Cap,None,17,407,168,181,EGP
5042,Accessories,Used,Adidas,Cap,Moderate,9,400,153,151,EGP
5043,Accessories,New,Adidas,Cap,,0,425,385,411,EGP
5044,Accessories,Used,Adidas,Cap,Minor,8,385,200,193,EGP
5045,Accessories,Used,Adidas,Cap,Minor,11,402,161,168,EGP
5046,Accessories,Like New,Adidas,Cap,,3,421,325,326,EGP
5047,Accessories,Like New,Adidas,Cap,None,2,404,372,322,EGP
5048,Accessories,Used,Adidas,Cap,,11,385,189,174,EGP
5049,Accessories,New,Adidas,Cap,,0,407,391,377,EGP
5050,Accessories,New,Adidas,Cap,,0,428,492,409,EGP
5051,Accessories,New,Adidas,Cap,Minor,0,383,434,383,EGP
5052,Accessories,Like New,Adidas,Cap,,3,401,315,308,EGP
5053,Accessories,New,Adidas,Cap,None,0,436,430,406,EGP
5054,Accessories,New,Adidas,Cap,,0,399,374,373,EGP
5055,Accessories,Like New,Adidas,Cap,,3,364,290,262,EGP
5056,Accessories,Used,Adidas,Cap,,13,431,195,181,EGP
5057,Accessories,Like New,Adidas,Cap,,4,433,381,335,EGP
5058,Accessories,Like New,Adidas,Cap,,3,403,290,300,EGP
5059,Accessories,Like New,Adidas,Cap,None,2,431,332,332,EGP
5060,Accessories,New,Adidas,Cap,None,0,426,430,389,EGP
5061,Accessories,New,Adidas,Cap,,1,428,331,338,EGP
5062,Accessories,Like New,Adidas,Cap,None,2,402,282,275,EGP
5063,Accessories,New,Adidas,Cap,Minor,0,419,379,365,EGP
5064,Accessories,Like New,Adidas,Cap,Minor,4,430,324,321,EGP
5065,Accessories,Like New,Adidas,Cap,,2,409,343,327,EGP
5066,Accessories,New,Adidas,Cap,None,1,438,412,357,EGP
5067,Accessories,New,Adidas,Cap,,0,383,402,384,EGP
5068,Accessories,Like New,Adidas,Cap,None,3,398,339,355,EGP
5069,Accessories,Like New,Adidas,Cap,Minor,3,422,320,319,EGP
5070,Accessories,Like New,Adidas,Cap,Minor,2,415,256,241,EGP
5071,Accessories,New,Adidas,Cap,None,0,428,492,420,EGP
5072,Accessories,Like New,Adidas,Cap,Minor,2,435,330,322,EGP
5073,Accessories,Like New,Adidas,Cap,None,4,398,348,306,EGP
5074,Accessories,New,Adidas,Cap,Minor,0,422,463,401,EGP
5075,Accessories,New,Adidas,Cap,,0,383,363,319,EGP
5076,Accessories,Like New,Adidas,Cap,None,5,427,349,319,EGP
5077,Accessories,Used,Adidas,Cap,,14,419,144,164,EGP
5078,Accessories,New,Adidas,Cap,,0,367,400,365,EGP
5079,Accessories,New,Adidas,Cap,,0,431,490,462,EGP
5080,Accessories,Used,Adidas,Cap,Minor,18,435,148,153,EGP
5081,Accessories,Used,Adidas,Cap,Major,13,426,132,122,EGP
5082,Accessories,Like New,Adidas,Cap,,6,428,275,259,EGP
5083,Accessories,New,Adidas,Cap,Minor,1,405,392,340,EGP
5084,Accessories,Like New,Adidas,Cap,None,2,427,337,323,EGP
5085,Accessories,New,Adidas,Cap,,1,436,402,368,EGP
5086,Accessories,Used,Adidas,Cap,None,26,391,114,123,EGP
5087,Accessories,New,Adidas,Cap,None,1,390,385,347,EGP
5088,Accessories,New,Adidas,Cap,None,1,373,353,329,EGP
5089,Accessories,Like New,Adidas,Cap,Minor,7,429,292,277,EGP
5090,Accessories,New,Adidas,Cap,None,1,418,425,374,EGP
5091,Accessories,Used,Adidas,Cap,None,15,423,203,187,EGP
5092,Accessories,Like New,Adidas,Cap,None,3,408,303,303,EGP
5093,Accessories,New,Adidas,Cap,,0,422,387,396,EGP
5094,Accessories,Like New,Adidas,Cap,None,3,432,284,297,EGP
5095,Accessories,New,Adidas,Cap,None,1,435,423,411,EGP
5096,Accessories,Used,Adidas,Cap,Moderate,23,408,102,96,EGP
5097,Accessories,New,Adidas,Cap,,0,410,361,338,EGP
5098,Accessories,New,Adidas,Cap,None,0,416,450,404,EGP
5099,Accessories,Used,Adidas,Cap,Moderate,11,413,147,155,EGP
5100,Accessories,New,Adidas,Cap,,0,413,470,444,EGP
5101,Accessories,Like New,Adidas,Cap,None,3,386,288,295,EGP
5102,Accessories,New,Adidas,Cap,None,0,383,408,369,EGP
5103,Accessories,New,Adidas,Cap,,1,385,396,360,EGP
5104,Accessories,Used,Adidas,Cap,Minor,11,419,184,182,EGP
5105,Accessories,New,Adidas,Cap,None,1,465,432,391,EGP
5106,Accessories,Like New,Adidas,Cap,None,3,390,278,253,EGP
5107,Accessories,Like New,Adidas,Cap,,2,430,303,309,EGP
5108,Accessories,Like New,Adidas,Cap,,3,395,281,274,EGP
5109,Accessories,Like New,Adidas,Cap,Minor,4,374,269,249,EGP
5110,Accessories,Used,Adidas,Cap,Major,21,444,107,106,EGP
5111,Accessories,Used,Adidas,Cap,Minor,20,405,134,138,EGP
5112,Accessories,Like New,Adidas,Cap,,2,414,361,322,EGP
5113,Accessories,New,Adidas,Cap,,0,415,443,394,EGP
5114,Accessories,New,Adidas,Cap,,0,411,463,439,EGP
5115,Accessories,Like New,Adidas,Cap,None,3,436,347,303,EGP
5116,Accessories,Used,Adidas,Cap,Minor,9,420,173,188,EGP
5117,Accessories,Used,Adidas,Cap,Moderate,6,425,196,191,EGP
5118,Accessories,New,Adidas,Cap,None,0,385,371,366,EGP
5119,Accessories,Like New,Adidas,Cap,Minor,1,429,326,327,EGP
5120,Accessories,New,Adidas,Cap,,0,383,332,346,EGP
5121,Accessories,New,Adidas,Cap,None,1,403,375,364,EGP
5122,Accessories,Used,Adidas,Cap,None,23,386,145,137,EGP
5123,Accessories,Used,Adidas,Cap,None,24,430,138,142,EGP
5124,Accessories,Like New,Adidas,Cap,None,4,426,327,307,EGP
5125,Accessories,Used,Adidas,Cap,Minor,6,401,197,194,EGP
5126,Accessories,New,Adidas,Cap,None,0,455,425,394,EGP
5127,Accessories,Like New,Adidas,Cap,Minor,1,431,354,324,EGP
5128,Accessories,New,Adidas,Cap,None,1,404,418,380,EGP
5129,Accessories,Used,Adidas,Cap,,25,405,126,111,EGP
5130,Accessories,Like New,Adidas,Cap,None,3,400,297,310,EGP
5131,Accessories,Like New,Adidas,Cap,,4,424,405,333,EGP
5132,Accessories,Used,Adidas,Cap,Minor,24,393,125,128,EGP
5133,Accessories,Like New,Adidas,Cap,Minor,2,430,298,320,EGP
5134,Accessories,Like New,Adidas,Cap,,3,415,321,292,EGP
5135,Accessories,Used,Adidas,Cap,Major,22,424,97,93,EGP
5136,Accessories,Like New,Adidas,Cap,Minor,2,382,328,340,EGP
5137,Accessories,Used,Adidas,Cap,Minor,9,449,200,189,EGP
5138,Accessories,Used,Adidas,Cap,Minor,7,406,222,206,EGP
5139,Accessories,Used,Adidas,Cap,,9,433,227,209,EGP
5140,Accessories,Like New,Adidas,Cap,None,4,399,285,250,EGP
5141,Accessories,Used,Adidas,Cap,Moderate,21,400,130,111,EGP
5142,Accessories,Used,Adidas,Cap,Moderate,27,426,90,88,EGP
5143,Accessories,Used,Adidas,Cap,Minor,17,429,148,151,EGP
5144,Accessories,New,Adidas,Cap,,0,390,361,320,EGP
5145,Accessories,Like New,Adidas,Cap,,4,425,315,315,EGP
5146,Accessories,Like New,Adidas,Cap,None,3,403,303,293,EGP
5147,Accessories,Like New,Adidas,Cap,Minor,4,415,251,261,EGP
5148,Accessories,Used,Adidas,Cap,Minor,19,460,166,171,EGP
5149,Accessories,Used,Adidas,Cap,Minor,16,406,146,144,EGP
5150,Accessories,New,Adidas,Cap,,0,404,365,363,EGP
5151,Accessories,Like New,Adidas,Cap,None,3,381,276,272,EGP
5152,Accessories,Like New,Adidas,Cap,Minor,2,415,275,259,EGP
5153,Accessories,Used,Adidas,Cap,Moderate,24,394,102,98,EGP
5154,Accessories,Like New,Adidas,Cap,,4,439,334,295,EGP
5155,Accessories,New,Adidas,Cap,None,0,361,383,323,EGP
5156,Accessories,Used,Adidas,Cap,Moderate,9,415,193,173,EGP
5157,Accessories,New,Adidas,Cap,,1,439,406,394,EGP
5158,Accessories,Like New,Adidas,Cap,Minor,3,390,225,245,EGP
5159,Accessories,Used,Adidas,Cap,Minor,12,397,158,159,EGP
5160,Accessories,Used,Adidas,Cap,Moderate,12,408,157,142,EGP
5161,Accessories,New,Adidas,Cap,None,0,402,408,378,EGP
5162,Accessories,Used,Adidas,Cap,Moderate,25,395,109,98,EGP
5163,Accessories,Used,Adidas,Cap,Moderate,11,421,143,148,EGP
5164,Accessories,New,Adidas,Cap,None,0,385,397,406,EGP
5165,Accessories,Used,Adidas,Cap,Minor,17,387,125,142,EGP
5166,Accessories,Used,Adidas,Cap,,21,401,162,151,EGP
5167,Accessories,Like New,Adidas,Cap,Minor,2,419,342,310,EGP
5168,Accessories,Used,Adidas,Cap,None,17,381,158,157,EGP
5169,Accessories,New,Adidas,Cap,,0,399,397,391,EGP
5170,Accessories,New,Adidas,Cap,,0,417,449,402,EGP
5171,Accessories,New,Adidas,Cap,None,0,400,404,363,EGP
5172,Accessories,Like New,Adidas,Cap,None,1,402,356,331,EGP
5173,Accessories,Used,Adidas,Cap,,17,410,178,173,EGP
5174,Accessories,Used,Adidas,Cap,Minor,18,435,155,150,EGP
5175,Accessories,New,Adidas,Cap,None,0,389,388,372,EGP
5176,Accessories,Like New,Adidas,Cap,Minor,3,426,318,315,EGP
5177,Accessories,Used,Adidas,Cap,Minor,23,387,115,109,EGP
5178,Accessories,New,Adidas,Cap,None,0,415,413,419,EGP
5179,Accessories,Used,Adidas,Cap,Minor,15,394,152,148,EGP
5180,Accessories,New,Adidas,Cap,None,1,377,343,307,EGP
5181,Accessories,Used,Adidas,Cap,Minor,7,382,179,178,EGP
5182,Accessories,Used,Adidas,Cap,Moderate,14,415,176,145,EGP
5183,Accessories,Used,Adidas,Cap,Minor,11,376,163,172,EGP
5184,Accessories,New,Adidas,Cap,,0,402,512,433,EGP
5185,Accessories,Like New,Adidas,Cap,,1,410,381,367,EGP
5186,Accessories,Like New,Adidas,Cap,,3,405,335,328,EGP
5187,Accessories,Used,Adidas,Cap,Major,25,413,87,82,EGP
5188,Accessories,Like New,Adidas,Cap,,4,417,299,254,EGP
5189,Accessories,Used,Adidas,Cap,,9,432,231,225,EGP
5190,Accessories,Like New,Decathlon,Wristband,None,4,523,365,357,EGP
5191,Accessories,Like New,Decathlon,Wristband,Minor,3,528,386,356,EGP
5192,Accessories,Used,Decathlon,Wristband,Moderate,20,463,139,121,EGP
5193,Accessories,New,Decathlon,Wristband,,0,518,467,448,EGP
5194,Accessories,New,Decathlon,Wristband,,1,479,475,439,EGP
5195,Accessories,Like New,Decathlon,Wristband,None,5,560,386,359,EGP
5196,Accessories,Used,Decathlon,Wristband,Minor,11,503,247,224,EGP
5197,Accessories,New,Decathlon,Wristband,,0,492,484,456,EGP
5198,Accessories,Used,Decathlon,Wristband,Moderate,18,533,183,156,EGP
5199,Accessories,Used,Decathlon,Wristband,,7,483,262,253,EGP
5200,Accessories,Like New,Decathlon,Wristband,None,4,538,431,393,EGP
5201,Accessories,New,Decathlon,Wristband,None,0,520,502,467,EGP
5202,Accessories,New,Decathlon,Wristband,None,0,480,511,475,EGP
5203,Accessories,New,Decathlon,Wristband,None,1,496,629,534,EGP
5204,Accessories,New,Decathlon,Wristband,,1,522,454,391,EGP
5205,Accessories,New,Decathlon,Wristband,None,1,537,510,469,EGP
5206,Accessories,Used,Decathlon,Wristband,Moderate,16,538,170,164,EGP
5207,Accessories,New,Decathlon,Wristband,,0,483,532,461,EGP
5208,Accessories,Like New,Decathlon,Wristband,,3,489,387,351,EGP
5209,Accessories,Used,Decathlon,Wristband,Moderate,25,538,136,122,EGP
5210,Accessories,Like New,Decathlon,Wristband,None,3,535,450,402,EGP
5211,Accessories,New,Decathlon,Wristband,,0,521,473,451,EGP
5212,Accessories,Used,Decathlon,Wristband,Minor,15,526,167,172,EGP
5213,Accessories,Like New,Decathlon,Wristband,,2,519,409,389,EGP
5214,Accessories,Like New,Decathlon,Wristband,,1,530,367,351,EGP
5215,Accessories,Like New,Decathlon,Wristband,,2,500,420,381,EGP
5216,Accessories,New,Decathlon,Wristband,,0,522,497,457,EGP
5217,Accessories,Used,Decathlon,Wristband,,25,530,158,152,EGP
5218,Accessories,Like New,Decathlon,Wristband,None,2,496,401,383,EGP
5219,Accessories,New,Decathlon,Wristband,None,0,529,605,524,EGP
5220,Accessories,Like New,Decathlon,Wristband,None,3,467,290,329,EGP
5221,Accessories,New,Decathlon,Wristband,Minor,0,528,451,426,EGP
5222,Accessories,New,Decathlon,Wristband,,0,518,497,489,EGP
5223,Accessories,Like New,Decathlon,Wristband,Moderate,4,511,271,265,EGP
5224,Accessories,Like New,Decathlon,Wristband,None,3,521,342,370,EGP
5225,Accessories,Used,Decathlon,Wristband,Minor,23,532,138,142,EGP
5226,Accessories,Used,Decathlon,Wristband,None,18,486,174,173,EGP
5227,Accessories,New,Decathlon,Wristband,None,1,484,525,451,EGP
5228,Accessories,Used,Decathlon,Wristband,Minor,25,509,159,152,EGP
5229,Accessories,Used,Decathlon,Wristband,Minor,11,535,280,233,EGP
5230,Accessories,Used,Decathlon,Wristband,None,16,556,235,213,EGP
5231,Accessories,Like New,Decathlon,Wristband,None,4,536,428,363,EGP
5232,Accessories,New,Decathlon,Wristband,,0,460,461,420,EGP
5233,Accessories,New,Decathlon,Wristband,None,1,495,460,421,EGP
5234,Accessories,New,Decathlon,Wristband,,0,540,639,533,EGP
5235,Accessories,Used,Decathlon,Wristband,Moderate,15,500,166,164,EGP
5236,Accessories,Used,Decathlon,Wristband,Moderate,15,514,138,140,EGP
5237,Accessories,Used,Decathlon,Wristband,None,24,570,165,154,EGP
5238,Accessories,New,Decathlon,Wristband,None,0,478,527,440,EGP
5239,Accessories,New,Decathlon,Wristband,,0,539,565,535,EGP
5240,Accessories,Used,Decathlon,Wristband,Minor,12,551,255,237,EGP
5241,Accessories,Like New,Decathlon,Wristband,Minor,2,533,446,418,EGP
5242,Accessories,Used,Decathlon,Wristband,Minor,23,524,161,152,EGP
5243,Accessories,Like New,Decathlon,Wristband,Minor,2,552,420,403,EGP
5244,Accessories,New,Decathlon,Wristband,None,0,538,422,417,EGP
5245,Accessories,Used,Decathlon,Wristband,,17,516,191,180,EGP
5246,Accessories,Like New,Decathlon,Wristband,,2,539,377,373,EGP
5247,Accessories,Like New,Decathlon,Wristband,Moderate,4,506,320,278,EGP
5248,Accessories,Used,Decathlon,Wristband,Moderate,19,504,160,151,EGP
5249,Accessories,New,Decathlon,Wristband,,0,541,476,459,EGP
5250,Accessories,New,Decathlon,Wristband,,0,458,429,421,EGP
5251,Accessories,New,Decathlon,Wristband,,1,519,478,450,EGP
5252,Accessories,New,Decathlon,Wristband,None,0,480,419,397,EGP
5253,Accessories,Like New,Decathlon,Wristband,Minor,2,494,414,354,EGP
5254,Accessories,Like New,Decathlon,Wristband,,4,545,470,400,EGP
5255,Accessories,Used,Decathlon,Wristband,None,6,529,299,281,EGP
5256,Accessories,Used,Decathlon,Wristband,,10,508,257,221,EGP
5257,Accessories,Like New,Decathlon,Wristband,None,1,499,372,336,EGP
5258,Accessories,Used,Decathlon,Wristband,Minor,6,511,249,258,EGP
5259,Accessories,New,Decathlon,Wristband,,0,551,481,459,EGP
5260,Accessories,New,Decathlon,Wristband,Minor,0,537,457,413,EGP
5261,Accessories,Used,Decathlon,Wristband,Moderate,19,503,153,133,EGP
5262,Accessories,Used,Decathlon,Wristband,None,25,518,170,156,EGP
5263,Accessories,Used,Decathlon,Wristband,Minor,6,538,241,261,EGP
5264,Accessories,New,Decathlon,Wristband,,1,523,454,465,EGP
5265,Accessories,Like New,Decathlon,Wristband,Minor,5,515,317,314,EGP
5266,Accessories,Like New,Decathlon,Wristband,Minor,2,490,340,329,EGP
5267,Accessories,New,Decathlon,Wristband,,0,529,552,577,EGP
5268,Accessories,New,Decathlon,Wristband,,0,552,502,491,EGP
5269,Accessories,New,Decathlon,Wristband,None,0,531,516,455,EGP
5270,Accessories,Used,Decathlon,Wristband,Minor,15,485,199,179,EGP
5271,Accessories,Used,Decathlon,Wristband,Moderate,18,521,144,148,EGP
5272,Accessories,New,Decathlon,Wristband,,0,591,497,486,EGP
5273,Accessories,Like New,Decathlon,Wristband,Minor,2,524,407,396,EGP
5274,Accessories,Used,Decathlon,Wristband,Moderate,23,517,145,142,EGP
5275,Accessories,New,Decathlon,Wristband,,0,506,439,455,EGP
5276,Accessories,Used,Decathlon,Wristband,Minor,21,528,149,154,EGP
5277,Accessories,Like New,Decathlon,Wristband,Minor,4,486,361,327,EGP
5278,Accessories,Like New,Decathlon,Wristband,None,3,506,358,364,EGP
5279,Accessories,Used,Decathlon,Wristband,,17,537,245,201,EGP
5280,Accessories,Used,Decathlon,Wristband,Minor,11,492,190,186,EGP
5281,Accessories,Like New,Decathlon,Wristband,None,3,510,352,310,EGP
5282,Accessories,New,Decathlon,Wristband,,0,519,471,466,EGP
5283,Accessories,Used,Decathlon,Wristband,Moderate,7,508,223,217,EGP
5284,Accessories,New,Decathlon,Wristband,,0,486,482,453,EGP
5285,Accessories,Like New,Decathlon,Wristband,None,2,484,416,368,EGP
5286,Accessories,New,Decathlon,Wristband,None,1,556,552,512,EGP
5287,Accessories,New,Decathlon,Wristband,,0,509,587,486,EGP
5288,Accessories,Used,Decathlon,Wristband,Minor,10,490,210,194,EGP
5289,Accessories,New,Decathlon,Wristband,,0,539,426,421,EGP
5290,Accessories,Used,Decathlon,Wristband,,12,534,178,192,EGP
5291,Accessories,New,Decathlon,Wristband,,0,516,539,458,EGP
5292,Accessories,Used,Decathlon,Wristband,,17,487,208,193,EGP
5293,Accessories,Used,Decathlon,Wristband,Minor,10,526,241,224,EGP
5294,Accessories,Like New,Decathlon,Wristband,None,3,574,427,437,EGP
5295,Accessories,New,Decathlon,Wristband,,0,516,452,472,EGP
5296,Accessories,Used,Decathlon,Wristband,Minor,18,503,175,166,EGP
5297,Accessories,Used,Decathlon,Wristband,,15,528,195,180,EGP
5298,Accessories,New,Decathlon,Wristband,None,0,494,464,425,EGP
5299,Accessories,New,Decathlon,Wristband,,0,521,476,446,EGP
5300,Accessories,Used,Decathlon,Wristband,Minor,17,503,179,172,EGP
5301,Accessories,New,Decathlon,Wristband,,1,509,401,430,EGP
5302,Accessories,Like New,Decathlon,Wristband,None,3,556,476,442,EGP
5303,Accessories,Like New,Decathlon,Wristband,Moderate,3,492,294,279,EGP
5304,Accessories,New,Decathlon,Wristband,,1,580,598,483,EGP
5305,Accessories,New,Decathlon,Wristband,None,1,506,431,396,EGP
5306,Accessories,Like New,Decathlon,Wristband,None,3,550,472,420,EGP
5307,Accessories,New,Decathlon,Wristband,,0,542,580,531,EGP
5308,Accessories,Like New,Decathlon,Wristband,None,2,521,536,481,EGP
5309,Accessories,Like New,Decathlon,Wristband,Minor,4,515,287,307,EGP
5310,Accessories,Used,Decathlon,Wristband,None,11,529,220,221,EGP
5311,Accessories,Like New,Decathlon,Wristband,Minor,2,497,339,353,EGP
5312,Accessories,Like New,Decathlon,Wristband,,5,548,371,374,EGP
5313,Accessories,New,Decathlon,Wristband,,0,479,473,435,EGP
5314,Accessories,New,Decathlon,Wristband,None,0,536,476,440,EGP
5315,Accessories,New,Decathlon,Wristband,,0,494,448,451,EGP
5316,Accessories,New,Decathlon,Wristband,,0,465,402,389,EGP
5317,Accessories,New,Decathlon,Wristband,,1,493,443,460,EGP
5318,Accessories,Used,Decathlon,Wristband,Minor,17,501,191,184,EGP
5319,Accessories,New,Decathlon,Wristband,,0,532,510,486,EGP
5320,Accessories,Used,Decathlon,Wristband,Moderate,18,480,129,140,EGP
